,property_title,url,address,listing_class,plan_name,available,price_range,bedrooms,bathrooms,area_sq_ft,detail_text
1471,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",c4,False,"$2,915",3,2,"1,289","3 beds, 2 baths, 1,289 sq ft not available"
1472,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",c3b,False,"$2,920",3,2,"1,219","3 beds, 2 baths, 1,219 sq ft not available"
1473,Discovery Square,https://www.apartments.com/discovery-square-herndon-va/f7l7t7v/,"13720 Atlantis St, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",c5,False,"$2,955",3,2,"1,410","3 beds, 2 baths, 1,410 sq ft not available"
1474,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Infinity 2 with Sunroom,True,"$1,645 – $2,943",1,1,775,"1 bed, 1 bath, 775 sq ft $250 deposit"
1475,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Infinity 2,True,"$1,667 – $3,392",1,1,709,"1 bed, 1 bath, 709 sq ft $250 deposit"
1476,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Infinity,True,"$1,731 – $3,124",1,1,696,"1 bed, 1 bath, 696 sq ft $250 deposit"
1477,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Simplicity,True,"$1,894 – $4,048",1,1,936,"1 bed, 1 bath, 936 sq ft $250 deposit"
1478,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Clarity,True,"$1,935 – $4,169",1,1,987,"1 bed, 1 bath, 987 sq ft $250 deposit"
1479,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Serenity,True,"$1,597 – $3,570",1,1,834,"1 bed, 1 bath, 834 sq ft $250 deposit"
1480,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Serenity 2,True,"$1,837 – $3,597",1,1,968,"1 bed, 1 bath, 968 sq ft $250 deposit"
1481,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Sensibility,True,"$1,798 – $3,560",1,1,911,"1 bed, 1 bath, 911 sq ft $250 deposit"
1482,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Passivity,True,"$2,561 – $5,188",2,2,"1,184","2 beds, 2 baths, 1,184 sq ft $250 deposit"
1483,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Reality Loft with Sunroom,True,"$2,784 – $5,333",2,2,"1,607","2 beds, 2 baths, 1,607 sq ft $250 deposit"
1484,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Suitability,True,"$2,421 – $5,085",2,2,"1,112","2 beds, 2 baths, 1,112 sq ft $250 deposit"
1485,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Personality,True,"$3,138 – $6,688",3,2,"1,733","3 beds, 2 baths, 1,733 sq ft $250 deposit"
1486,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Infinity 2 with Sunroom,True,"$1,645 – $2,943",1,1,775,"1 bed, 1 bath, 775 sq ft $250 deposit"
1487,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Infinity 2,True,"$1,667 – $3,392",1,1,709,"1 bed, 1 bath, 709 sq ft $250 deposit"
1488,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Infinity,True,"$1,731 – $3,124",1,1,696,"1 bed, 1 bath, 696 sq ft $250 deposit"
1489,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Simplicity,True,"$1,894 – $4,048",1,1,936,"1 bed, 1 bath, 936 sq ft $250 deposit"
1490,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Clarity,True,"$1,935 – $4,169",1,1,987,"1 bed, 1 bath, 987 sq ft $250 deposit"
1491,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Serenity,True,"$1,597 – $3,570",1,1,834,"1 bed, 1 bath, 834 sq ft $250 deposit"
1492,Ashton at Dulles Corner,https://www.apartments.com/ashton-at-dulles-corner-herndon-va/sg6s7q6/,"13958 Mansarde Ave, Herndon, VA 20171","['placard', 'placard-option-diamond', 'has-header', 'js-diamond']",Serenity 2,True,"$1,837 – $3,597",1,1,968,"1 bed, 1 bath, 968 sq ft $250 deposit"
