"","X","Accees.to.Care","Education","Employment.Access","Labor.Force.Participation","Population.Density","Walkability","Spatial.Segregation","Income.Inequality","Affordability","Environmental","Food.Access","Townsend","Incarceration","Mobility","geoid"
"1967",1967,0.924,0.68,0.073,0.69,0.028,0.594,0.644,0.402,0.464,0.625,0.829,0.858,0.964750350830982,0.193,51550021406
"1968",1968,0.969,0.763,0.057,0.817,0.034,0.506,0.656,0.6,0.537,0.663,0.972,0.942,1.06419288373945,0.117,51153901507
"1969",1969,0.953,0.725,0.025,0.683,0.004,0.294,0.575,0.502,0.559,0.774,0.828,0.929,1.01999926729344,0.133,51177020315
"1970",1970,0.98,0.796,0.054,0.604,0.002,0.239,0.301,0.293,0.401,0.666,0.854,0.959,0.955456494529664,0.17,51059416300
"1971",1971,0.937,0.73,0.143,0.694,0.073,0.716,0.769,0.458,0.559,0.695,0.985,0.836,1.04068483510424,0.197,51003010702
"1972",1972,0.972,0.743,0.013,0.666,0.003,0.183,0.269,0.447,0.242,0.785,0.795,0.944,0.96224444235348,0.14,51019030204
"1973",1973,0.966,0.677,0.009,0.593,0,0.146,0.206,0.458,0.401,0.819,0.69,0.898,0.912037107317127,0.101,51019030300
"1974",1974,0.985,0.837,0.094,0.757,0.068,0.284,0.55,0.638,0.401,0.667,0.955,0.966,1.08580609543419,0.101,51059491405
"1975",1975,0.929,0.675,0.012,0.717,0.001,0.094,0.131,0.454,0.327,0.82,0.703,0.856,0.912486429330064,0.08,51069050402
"1976",1976,0.972,0.802,0.106,0.719,0.075,0.291,0.594,0.563,0.464,0.649,0.998,0.934,1.0675079804494,0.097,51059432401
"1977",1977,0.992,0.848,0.205,0.67,0.021,0.497,0.512,0.498,0.422,0.628,0.96,0.976,1.06005910396787,0.064,51059482400
"1978",1978,0.981,0.79,0.056,0.733,0.012,0.352,0.431,0.462,0.2,0.816,0.85,0.971,1.03976947278523,0.066,51810045424
"1979",1979,0.964,0.789,0.064,0.823,0.023,0.418,0.788,0.551,0.485,0.674,0.983,0.966,1.10086384810634,0.141,51107611812
"1980",1980,0.978,0.794,0.078,0.63,0.032,0.216,0.325,0.278,0.348,0.749,0.912,0.932,0.974113414226185,0.241,51700031800
"1981",1981,0.959,0.711,0.014,0.672,0.002,0.259,0.319,0.456,0.432,0.79,0.759,0.89,0.950612579186489,0.114,51145500201
"1982",1982,0.954,0.754,0.017,0.683,0.002,0.157,0.194,0.389,0.274,0.79,0.781,0.888,0.944160642802087,0.115,51019030101
"1983",1983,0.926,0.666,0.011,0.517,0,0.042,0.519,0.527,0.422,0.834,0.719,0.91,0.981504346344705,0.11,51800075602
"1984",1984,0.981,0.721,0.046,0.665,0.015,0.282,0.238,0.517,0.337,0.726,0.941,0.953,0.956576175495788,0.167,51161031202
"1985",1985,0.913,0.666,0.012,0.565,0.003,0.168,0.125,0.354,0.369,0.733,0.534,0.904,0.872043596554953,0.1,51191010200
"1986",1986,0.943,0.721,0.042,0.717,0.028,0.377,0.725,0.426,0.559,0.709,0.948,0.901,1.03383376961417,0.166,51179010206
"1987",1987,0.968,0.707,0.041,0.756,0.038,0.25,0.419,0.562,0.58,0.726,0.893,0.947,1.00426899414075,0.097,51177020308
"1988",1988,0.987,0.832,0.266,0.6,0.69,0.439,0.575,0.439,0.601,0.55,0.998,0.841,1.11144871076153,0.2,51059420501
"1989",1989,0.91,0.696,0.023,0.625,0.002,0.283,0.387,0.357,0.643,0.752,0.851,0.87,0.960779917300747,0.068,51043010102
"1990",1990,0.915,0.72,0.008,0.45,0.001,0.14,0.137,0.454,0.316,0.785,0.702,0.821,0.896030388198806,0.092,51019030503
"1991",1991,0.923,0.717,0.028,0.756,0.038,0.193,0.406,0.494,0.432,0.725,0.834,0.805,0.959449369832815,0.213,51069050806
"1992",1992,0.992,0.891,0.487,0.632,0.041,0.327,0.362,0.433,0.348,0.477,0.985,0.982,1.04384809044389,0.059,51013100400
"1993",1993,0.973,0.759,0.01,0.622,0.001,0.185,0.2,0.393,0.242,0.794,0.666,0.953,0.941646810795737,0.141,51121021300
"1994",1994,0.955,0.708,0.023,0.733,0.008,0.231,0.431,0.521,0.527,0.782,0.871,0.926,0.995702776145034,0.172,51179010202
"1995",1995,0.973,0.734,0.054,0.678,0.024,0.359,0.325,0.503,0.327,0.732,0.949,0.94,0.985397021913297,0.087,51550021101
"1996",1996,0.936,0.687,0.012,0.689,0.001,0.171,0.069,0.398,0.295,0.792,0.654,0.933,0.905367181282704,0.107,51121021502
"1997",1997,0.879,0.662,0.018,0.501,0.014,0.623,0.281,0.399,0.348,0.754,0.932,0.881,0.929448536279645,0.162,51580060200
"1998",1998,0.994,0.783,0.061,0.633,0.025,0.272,0.544,0.318,0.401,0.673,0.873,0.919,0.999798690805498,0.017,51041100208
"1999",1999,0.973,0.691,0.13,0.676,0.085,0.197,0.712,0.521,0.411,0.692,0.991,0.907,1.04130951158429,0.053,51810045805
"2000",2000,0.931,0.651,0.108,0.66,0,0.435,0.412,0.427,0.476,0.751,0.502,0.818,0.90792917092767,0.085,51053840101
"2001",2001,0.978,0.834,0.228,0.724,0.059,0.884,0.656,0.44,0.443,0.612,0.99,0.928,1.07268652185218,0.079,51059461000
"2002",2002,0.986,0.826,0.062,0.687,0.024,0.257,0.22,0.487,0.263,0.7,0.967,0.97,1.00540495885898,0.08,51041100936
"2003",2003,0.991,0.734,0.033,0.686,0.012,0.236,0.331,0.636,0.327,0.724,0.919,0.97,0.995510619239622,0.075,51041101013
"2004",2004,0.991,0.817,0.339,0.7,0.059,0.645,0.631,0.444,0.443,0.566,0.99,0.928,1.05700047345208,0.079,51059460600
"2005",2005,0.972,1,0.108,0.206,0.101,0.676,0.456,0.427,1,0.732,1,0.818,1.00744527361868,0.781,51121020100
"2006",2006,0.982,0.83,0.09,0.691,0.048,0.258,0.631,0.483,0.39,0.661,0.979,0.976,1.08039899980728,0.07,51059492202
"2007",2007,0.931,0.869,0.108,0.66,0.032,0.435,0.425,0.427,0.327,0.567,0.991,0.818,1.00817941202561,0.068,51059470400
"2008",2008,0.921,0.763,0.028,0.742,0.004,0.126,0.488,0.531,0.527,0.715,0.861,0.881,1.01425688353277,0.184,51179010107
"2009",2009,0.976,0.686,0.01,0.603,0.001,0.111,0.325,0.421,0.39,0.783,0.61,0.94,0.930305857848381,0.073,51019030401
"2010",2010,0.991,0.769,0.074,0.696,0.032,0.232,0.812,0.486,0.738,0.689,0.968,0.96,1.07145977894926,0.223,51153901235
"2011",2011,0.995,0.815,0.046,0.549,0.02,0.262,0.225,0.382,0.264,0.721,0.855,0.926,0.96165647213114,0.049,51041100935
"2012",2012,0.927,0.614,0.01,0.387,0.001,0.144,0.712,0.484,0.401,0.782,0.488,0.819,0.921235280330536,0.128,51159040200
"2013",2013,0.98,0.768,0.032,0.709,0.003,0.247,0.444,0.474,0.474,0.752,0.859,0.942,1.01582059326985,0.041,51153901509
"2014",2014,0.984,0.826,0.11,0.744,0.028,0.424,0.656,0.473,0.295,0.687,0.975,0.891,1.04377972109112,0.304,51087200149
"2015",2015,0.985,0.813,0.05,0.735,0.006,0.312,0.875,0.548,0.38,0.737,0.956,0.965,1.11895025960151,0.108,51107611813
"2016",2016,0.98,0.805,0.016,0.57,0.001,0.278,0.544,0.334,0.348,0.792,0.783,0.967,1.0211830910078,0.127,51003011202
"2017",2017,0.974,0.78,0.072,0.658,0.035,0.544,0.475,0.419,0.285,0.679,0.984,0.942,1.01024837057476,0.132,51810041400
"2018",2018,0.991,0.857,0.411,0.699,0.125,0.691,0.312,0.464,0.474,0.533,0.995,0.947,1.03168797105762,0.15,51510201500
"2019",2019,0.997,0.849,0.165,0.633,0.019,0.41,0.475,0.439,0.39,0.639,0.938,0.971,1.03844985628382,0.083,51059481500
"2020",2020,0.978,0.847,0.157,0.64,0.016,0.177,0.319,0.42,0.327,0.642,0.91,0.972,1.01970748485457,0.029,51059481600
"2021",2021,0.995,0.855,0.546,0.647,0.048,0.719,0.6,0.417,0.422,0.589,0.924,0.933,1.07234965345337,0.093,51059460501
"2022",2022,0.952,0.809,0.078,0.687,0.025,0.612,0.425,0.405,0.464,0.732,0.647,0.927,1.00250312405622,0.131,51003010602
"2023",2023,0.991,0.794,0.047,0.758,0.025,0.343,0.238,0.532,0.327,0.664,0.922,0.96,0.98876714185878,0.087,51085320803
"2024",2024,0.985,0.749,0.051,0.696,0.028,0.251,0.737,0.529,0.495,0.745,0.925,0.916,1.05700681137852,0.097,51153901414
"2025",2025,0.973,0.764,0.061,0.774,0.054,0.255,0.55,0.507,0.411,0.696,0.938,0.903,1.0266511150056,0.165,51041100932
"2026",2026,0.951,0.781,0.024,0.665,0.011,0.302,0.4,0.389,0.411,0.778,0.874,0.941,1.00771248451685,0.157,51095080308
"2027",2027,0.979,0.753,0.04,0.664,0.012,0.283,0.556,0.496,0.411,0.731,0.905,0.913,1.00803250911678,0.177,51041100938
"2028",2028,0.972,0.743,0.013,0.666,0.003,0.183,0.269,0.447,0.242,0.788,0.795,0.944,0.962834656283804,0.14,51019030203
"2029",2029,0.984,0.75,0.021,0.577,0.008,0.334,0.344,0.448,0.264,0.726,0.849,0.922,0.953971820913338,0.137,51199050401
"2030",2030,0.977,0.697,0.042,0.696,0.002,0.202,0.25,0.442,0.506,0.743,0.878,0.913,0.939987186866542,0.094,51153901417
"2031",2031,0.963,0.687,0.012,0.641,0.001,0.104,0.344,0.385,0.369,0.79,0.641,0.958,0.947507006257189,0.064,51009010300
"2032",2032,0.941,0.703,0.05,0.641,0.016,0.285,0.65,0.463,0.411,0.682,0.725,0.926,1.00021924168718,0.072,51041100812
"2033",2033,0.985,0.813,0.05,0.735,0.006,0.312,0.875,0.548,0.38,0.734,0.956,0.965,1.11836004567119,0.108,51107611810
"2034",2034,0.962,0.767,0.101,0.759,0.061,0.509,0.775,0.509,0.548,0.646,0.854,0.931,1.07328344204819,0.044,51059492300
"2035",2035,0.942,0.749,0.01,0.575,0.001,0.246,0.281,0.303,0.485,0.837,0.677,0.879,0.942965464398798,0.123,51125950202
"2036",2036,0.984,0.781,0.036,0.731,0.013,0.296,0.331,0.547,0.443,0.738,0.875,0.926,0.999223745322004,0.108,51107610701
"2037",2037,0.955,0.74,0.024,0.686,0.009,0.4,0.181,0.42,0.358,0.763,0.816,0.912,0.93388543077475,0.233,51121021000
"2038",2038,0.963,0.749,0.117,0.632,0.022,0.218,0.438,0.496,0.432,0.613,0.925,0.96,0.990171155964626,0.16,51041100106
"2039",2039,0.869,0.646,0.01,0.631,0.002,0.269,0.038,0.345,0.327,0.786,0.425,0.858,0.854444648700507,0.12,51035080200
"2040",2040,0.964,0.742,0.028,0.661,0.02,0.358,0.45,0.492,0.39,0.751,0.83,0.935,1.00005235857119,0.099,51650012100
"2041",2041,0.976,0.665,0.022,0.331,0.003,0.231,0.619,0.491,0.2,0.769,0.879,0.988,0.9728144458073,0.199,51550021103
"2042",2042,0.95,0.759,0.056,0.689,0.033,0.408,0.444,0.485,0.432,0.714,0.967,0.917,1.01778734025589,0.076,51041100912
"2043",2043,0.993,0.865,0.329,0.568,0.055,0.572,0.25,0.415,0.358,0.538,0.975,0.964,0.996646666041365,0.118,51013100300
"2044",2044,0.965,0.701,0.018,0.722,0.002,0.162,0.238,0.399,0.569,0.791,0.698,0.924,0.933287079902369,0.163,51177020105
"2045",2045,0.983,0.809,0.085,0.623,0.004,0.282,0.356,0.429,0.295,0.674,0.927,0.94,0.994882602419146,0.067,51059492500
"2046",2046,0.998,0.812,0.064,0.76,0.096,0.415,0.65,0.588,0.464,0.684,0.909,0.977,1.08677208050847,0.119,51107611805
"2047",2047,0.995,0.889,0.224,0.556,0.015,0.212,0.581,0.293,0.285,0.554,0.973,0.962,1.0420250212366,0.076,51059470100
"2048",2048,0.962,0.728,0.028,0.512,0.006,0.248,0.619,0.414,0.443,0.704,0.833,0.916,0.971142469938991,0.306,51179010218
"2049",2049,0.994,0.843,0.101,0.663,0.035,0.344,0.1,0.321,0.264,0.639,0.901,0.932,0.938874214693184,0.207,51087200109
"2050",2050,0.91,0.652,0.008,0.616,0.001,0.121,0.387,0.368,0.474,0.773,0.269,0.778,0.862200602774998,0.196,51067020902
"2051",2051,0.977,0.759,0.044,0.679,0.003,0.231,0.4,0.511,0.39,0.734,0.833,0.993,1.01063488881031,0.087,51153901503
"2052",2052,0.984,0.741,0.027,0.706,0.013,0.322,0.687,0.465,0.411,0.781,0.955,0.855,1.02146826879343,0.173,51800075407
"2053",2053,0.99,0.847,0.236,0.786,0.086,0.704,0.431,0.445,0.601,0.63,0.996,0.942,1.04514364753418,0.239,51059482303
"2054",2054,0.982,0.861,0.527,0.73,0.071,0.656,0.488,0.465,0.38,0.429,1,0.92,1.0412756763535,0.138,51013103700
"2055",2055,0.933,0.699,0.008,0.575,0.001,0.129,0.224,0.343,0.319,0.799,0.518,0.88,0.895669326988061,0.148,51071930100
"2056",2056,0.967,0.792,0.14,0.594,0.05,0.624,0.65,0.338,0.496,0.617,0.995,0.928,1.02339688597239,0.198,51059415402
"2057",2057,0.998,0.789,0.068,0.69,0.038,0.395,0.331,0.529,0.432,0.696,0.945,0.945,1.00441706737251,0.068,51041100930
"2058",2058,0.964,0.707,0.046,0.703,0.003,0.191,0.612,0.348,0.422,0.578,0.782,0.887,0.954111912521753,0.082,51087201602
"2059",2059,0.992,0.827,0.201,0.72,0.049,0.443,0.744,0.451,0.601,0.604,0.998,0.858,1.05969942140823,0.112,51059482604
"2060",2060,0.994,0.823,0.222,0.674,0.053,0.422,0.35,0.478,0.411,0.641,0.972,0.969,1.02762132621514,0.083,51059460300
"2061",2061,0.845,0.679,0.006,0.646,0,0.145,0.244,0.269,0.358,0.888,0.429,0.862,0.923794174327816,0.157,51017920101
"2062",2062,0.974,0.755,0.196,0.765,0.023,0.659,0.567,0.382,0.423,0.496,0.949,0.842,0.963770738824511,0.135,51760041600
"2063",2063,0.994,0.853,0.183,0.626,0.018,0.354,0.469,0.362,0.337,0.636,0.918,0.991,1.03171743807997,0.142,51059461201
"2064",2064,0.866,0.7,0.009,0.468,0.001,0.214,0.4,0.406,0.39,0.816,0.558,0.863,0.950490430934464,0.1,51133020302
"2065",2065,0.967,0.707,0.088,0.768,0.032,0.266,0.556,0.463,0.464,0.631,0.825,0.924,0.986153334658409,0.145,51087200906
"2066",2066,0.989,0.835,0.199,0.778,0.082,0.647,0.669,0.572,0.506,0.623,0.999,0.947,1.09249682514808,0.17,51059482502
"2067",2067,0.985,0.84,0.31,0.674,0.038,0.768,0.532,0.423,0.369,0.605,0.988,0.981,1.06025476661372,0.1,51059460900
"2068",2068,0.987,0.775,0.086,0.718,0.026,0.32,0.406,0.425,0.401,0.688,0.928,0.97,1.01058873312381,0.074,51041100931
"2069",2069,0.979,0.706,0.02,0.623,0.009,0.182,0.158,0.457,0.34,0.753,0.82,0.931,0.921619599504346,0.103,51023040501
"2070",2070,0.996,0.798,0.095,0.82,0.099,0.305,0.7,0.517,0.517,0.651,0.975,0.967,1.09379527735469,0.065,51059491404
"2071",2071,0.779,0.618,0.006,0.599,0,0.106,0.6,0.349,0.38,0.788,0.19,0.845,0.950584604178192,0.03,51111930300
"2072",2072,0.956,0.738,0.137,0.754,0.066,0.631,0.681,0.542,0.464,0.7,0.988,0.912,1.04915611199576,0.267,51810045803
"2073",2073,0.998,0.877,0.285,0.631,0.038,0.408,0.506,0.372,0.295,0.548,0.953,0.981,1.0392542848016,0.162,51059470300
"2074",2074,0.963,0.695,0.014,0.662,0.004,0.185,0.269,0.499,0.38,0.778,0.608,0.929,0.936806640050287,0.075,51031020403
"2075",2075,0.995,0.86,0.085,0.661,0.044,0.464,0.362,0.494,0.401,0.648,0.972,0.975,1.02708629010574,0.18,51059415700
"2076",2076,0.982,0.699,0.015,0.685,0.002,0.207,0.313,0.484,0.327,0.787,0.834,0.906,0.954800519147447,0.051,51085320200
"2077",2077,0.982,0.792,0.21,0.67,0.066,0.892,0.381,0.255,0.285,0.54,0.99,0.901,0.955493446974865,0.169,51760050400
"2078",2078,0.893,0.62,0.007,0.564,0.002,0.198,0.156,0.38,0.274,0.779,0.306,0.84,0.84012611862645,0.08,51035080604
"2079",2079,0.974,0.774,0.091,0.747,0.067,0.343,0.76,0.525,0.436,0.672,0.982,0.909,1.06886157094294,0.171,51700032130
"2080",2080,0.971,0.809,0.114,0.66,0.051,0.577,0.387,0.33,0.358,0.612,0.926,0.921,0.990361519304705,0.056,51710002200
"2081",2081,0.975,0.611,0.016,0.109,0.008,0.1,0.581,0.524,0.812,0.774,0.594,0.899,0.877649432024176,0.375,51075400300
"2082",2082,0.974,0.712,0.013,0.749,0.001,0.13,0.4,0.482,0.348,0.755,0.797,0.94,0.980895247982099,0.075,51041101004
"2083",2083,0.951,0.728,0.02,0.664,0.002,0.145,0.125,0.387,0.285,0.761,0.781,0.954,0.930963910873139,0.146,51069050200
"2084",2084,0.944,0.723,0.019,0.642,0.002,0.281,0.212,0.396,0.358,0.776,0.796,0.927,0.942786349171054,0.13,51145500101
"2085",2085,0.967,0.814,0.111,0.708,0.094,0.259,0.631,0.567,0.453,0.659,0.992,0.978,1.08435267765588,0.242,51059491403
"2086",2086,0.968,0.792,0.04,0.779,0.027,0.253,0.7,0.58,0.432,0.734,0.988,0.944,1.08656973551126,0.189,51153901510
"2087",2087,0.99,0.889,0.349,0.568,0.027,0.505,0.569,0.345,0.295,0.596,0.973,0.973,1.06733942943717,0.087,51059480201
"2088",2088,0.958,0.719,0.009,0.435,0.003,0.247,0.169,0.371,0.306,0.782,0.587,0.94,0.897229528383391,0.121,51067020104
"2089",2089,0.994,0.833,0.173,0.724,0.045,0.424,0.681,0.558,0.411,0.628,0.952,0.969,1.09302576821507,0.035,51059491502
"2090",2090,0.975,0.836,0.165,0.733,0.054,0.568,0.631,0.553,0.401,0.629,0.993,0.933,1.08290059307489,0.071,51059482504
"2091",2091,0.972,0.759,0.112,0.755,0.038,0.311,0.675,0.54,0.295,0.727,0.933,0.944,1.06833294284333,0.104,51810045421
"2092",2092,0.919,0.653,0.084,0.496,0.075,0.604,0.169,0.502,0.517,0.601,0.483,0.662,0.794121712446657,0.177,51740212702
"2093",2093,0.966,0.748,0.056,0.65,0.005,0.308,0.662,0.521,0.559,0.739,0.939,0.884,1.02808166874045,0.169,51179010308
"2094",2094,0.971,0.711,0.016,0.681,0.002,0.192,0.231,0.497,0.401,0.751,0.81,0.952,0.955936194284243,0.041,51145500102
"2095",2095,0.956,0.839,0.141,0.72,0.027,0.378,0.575,0.55,0.358,0.609,0.98,0.993,1.08552850697129,0.069,51059480501
"2096",2096,0.985,0.836,0.07,0.656,0.004,0.236,0.556,0.446,0.274,0.669,0.968,0.973,1.05080928609996,0.094,51059492201
"2097",2097,0.938,0.664,0.012,0.569,0.001,0.222,0.475,0.443,0.401,0.804,0.571,0.82,0.913678752055562,0.219,51009010202
"2098",2098,0.996,0.775,0.079,0.482,0.03,0.413,0.331,0.308,0.264,0.709,0.99,0.954,0.964470619339452,0.105,51810044600
"2099",2099,0.995,0.809,0.139,0.657,0.064,0.545,0.462,0.578,0.474,0.646,0.97,0.965,1.04300736119775,0.079,51059421200
"2100",2100,0.983,0.835,0.311,0.728,0.093,0.732,0.394,0.485,0.432,0.507,0.986,0.948,1.02450448565958,0.14,51013100100
"2101",2101,0.989,0.826,0.197,0.799,0.07,0.676,0.744,0.601,0.432,0.626,0.999,0.917,1.10065976810631,0.101,51059482503
"2102",2102,0.949,0.808,0.134,0.74,0.059,0.728,0.362,0.404,0.453,0.553,0.699,0.927,0.968603335988914,0.205,51760060600
"2103",2103,0.987,0.859,0.334,0.665,0.085,0.708,0.351,0.454,0.369,0.542,0.991,0.942,1.0226120395259,0.149,51013100200
"2104",2104,0.991,0.862,0.156,0.536,0.021,0.424,0.119,0.322,0,0.539,0.977,0.99,0.950339269634248,0.086,51760050600
"2105",2105,0.976,0.796,0.08,0.789,0.029,0.334,0.744,0.661,0.453,0.658,0.993,0.937,1.09266477549503,0.131,51107610503
"2106",2106,0.955,0.637,0.01,0.509,0.001,0.074,0.544,0.371,0.242,0.747,0.494,0.844,0.897127998944541,0.072,51083930302
"2107",2107,0.951,0.67,0.021,0.677,0.001,0.136,0.406,0.548,0.517,0.779,0.871,0.888,0.968957065596379,0.105,51061930704
"2108",2108,0.942,0.685,0.017,0.549,0.001,0.241,0.219,0.237,0.443,0.82,0.72,0.897,0.90523491517175,0.096,51015070900
"2109",2109,0.97,0.69,0.034,0.728,0.003,0.275,0.719,0.494,0.559,0.713,0.699,0.845,0.975729135472781,0.216,51177020207
"2110",2110,0.971,0.741,0.02,0.602,0.003,0.145,0.262,0.334,0.327,0.798,0.699,0.914,0.928059313464568,0.208,51161030601
"2111",2111,0.952,0.718,0.025,0.738,0.002,0.284,0.506,0.503,0.527,0.76,0.739,0.978,1.02091008786207,0.042,51061930207
"2112",2112,0.981,0.729,0.024,0.61,0.01,0.25,0.531,0.393,0.337,0.761,0.839,0.963,1.0000084079437,0.072,51800075301
"2113",2113,0.995,0.717,0.026,0.544,0.002,0.219,0.419,0.428,0.401,0.714,0.83,0.945,0.944796650787906,0.187,51085320702
"2114",2114,0.975,0.827,0.081,0.734,0.034,0.348,0.526,0.459,0.336,0.652,0.981,0.911,1.04061651647947,0.086,51059492203
"2115",2115,0.986,0.805,0.08,0.767,0.046,0.306,0.743,0.462,0.328,0.636,0.977,0.961,1.06856664723096,0.211,51107611009
"2116",2116,0.97,0.768,0.039,0.712,0.018,0.505,0.419,0.47,0.348,0.76,0.909,0.888,0.992013633770676,0.198,51121021101
"2117",2117,0.994,0.861,0.123,0.594,0.03,0.487,0.262,0.449,0.348,0.627,0.999,0.972,1.00611405530877,0.09,51059415600
"2118",2118,0.98,0.836,0.244,0.784,0.076,0.8,0.206,0.345,0.401,0.443,0.946,0.944,0.962317608183295,0.123,51760050200
"2119",2119,0.923,0.63,0.015,0.535,0.003,0.227,0.612,0.476,0.348,0.727,0.111,0.782,0.869731998186726,0.162,51089010800
"2120",2120,0.956,0.685,0.05,0.669,0.025,0.396,0.519,0.469,0.474,0.624,0.891,0.909,0.964060156446462,0.116,51041100409
"2121",2121,0.949,0.701,0.016,0.591,0.001,0.168,0.275,0.449,0.359,0.822,0.568,0.886,0.924435612448256,0.115,51015071201
"2122",2122,0.973,0.768,0.026,0.71,0.016,0.254,0.344,0.436,0.348,0.737,0.814,0.961,0.988105424745658,0.141,51041101014
"2123",2123,0.983,0.831,0.192,0.69,0.061,0.61,0.637,0.548,0.432,0.635,1,0.978,1.09257099262134,0.068,51059481106
"2124",2124,0.94,0.713,0.022,0.683,0.001,0.338,0.481,0.183,0.611,0.759,0.683,0.918,0.960441435106085,0.093,51061930102
"2125",2125,0.928,0.712,0.009,0.547,0.002,0.185,0.338,0.394,0.517,0.803,0.598,0.944,0.957830245374009,0.065,51115951302
"2126",2126,0.988,0.843,0.181,0.689,0.024,0.261,0.406,0.453,0.59,0.636,0.945,0.982,1.04046920464941,0.104,51059481701
"2127",2127,0.989,0.798,0.054,0.674,0.045,0.363,0.388,0.507,0.316,0.721,0.924,0.915,1.00372166982796,0.156,51087200145
"2128",2128,0.988,0.862,0.277,0.664,0.065,0.65,0.662,0.435,0.401,0.568,0.995,0.942,1.0769163837437,0.092,51059470700
"2129",2129,0.986,0.862,0.179,0.636,0.021,0.245,0.406,0.455,0.317,0.638,0.967,0.94,1.02459896259966,0.184,51059460200
"2130",2130,0.937,0.656,0.062,0.671,0.025,0.602,0.556,0.446,0.538,0.536,0.921,0.816,0.91972979474252,0.154,51087201203
"2131",2131,0.949,0.713,0.04,0.703,0.002,0.376,0.488,0.465,0.58,0.754,0.918,0.902,1.00007497010421,0.094,51061930404
"2132",2132,0.98,0.809,0.042,0.631,0.051,0.674,0.145,0.306,0.267,0.715,0.893,0.907,0.934709282088051,0.222,51810043600
"2133",2133,0.978,0.778,0.115,0.602,0.067,0.368,0.6,0.587,0.548,0.607,0.988,0.963,1.04603982328169,0.115,51107611016
"2134",2134,0.976,0.732,0.023,0.731,0.008,0.155,0.531,0.667,0.221,0.768,0.926,0.976,1.05355081092595,0.01,51800075202
"2135",2135,0.901,0.628,0.011,0.574,0.002,0.243,0.281,0.379,0.411,0.779,0.515,0.84,0.876967559761254,0.128,51155210402
"2136",2136,0.974,0.837,0.025,0.649,0.002,0.212,0.331,0.33,0.232,0.794,0.809,0.987,1.01420305250692,0.135,51003010202
"2137",2137,0.938,0.657,0.009,0.655,0,0.043,0.219,0.24,0.401,0.875,0.577,0.924,0.914911658895512,0.048,51015070200
"2138",2138,0.986,0.826,0.215,0.793,0.062,0.549,0.525,0.552,0.495,0.61,0.98,0.965,1.06674963607782,0.144,51059480503
"2139",2139,0.977,0.755,0.013,0.633,0.017,0.301,0.338,0.51,0.422,0.801,0.861,0.924,0.984768205821349,0.165,51065020103
"2140",2140,0.944,0.846,0.742,0.824,0.171,0.787,0.544,0.292,0.58,0.384,0.998,0.784,1.02237184641873,0.331,51013101503
"2141",2141,0.987,0.834,0.266,0.623,0.039,0.275,0.587,0.537,0.369,0.561,0.985,0.963,1.05696524586068,0.123,51059451200
"2142",2142,0.954,0.699,0.011,0.663,0.001,0.258,0.275,0.123,0.327,0.793,0.668,0.899,0.898915988383628,0.164,51023040301
"2143",2143,0.988,0.791,0.079,0.62,0.032,0.455,0.272,0.416,0.255,0.716,0.962,0.942,0.980783653490383,0.108,51810044401
"2144",2144,0.985,0.813,0.05,0.735,0.006,0.312,0.875,0.548,0.38,0.737,0.956,0.965,1.11895025960151,0.108,51107611809
"2145",2145,0.989,0.75,0.03,0.643,0.025,0.221,0.238,0.466,0.295,0.767,0.87,0.957,0.972103399414274,0.062,51735340100
"2146",2146,0.996,0.61,0.016,0.102,0.004,0.091,0.6,0.581,0.495,0.784,0.761,0.951,0.889477032521083,0.529,51145500300
"2147",2147,0.966,0.724,0.039,0.713,0.02,0.219,0.7,0.537,0.337,0.763,0.94,0.9,1.04297258069809,0.123,51550021303
"2148",2148,0.936,0.645,0.01,0.603,0.001,0.17,0.494,0.458,0.527,0.781,0.534,0.766,0.903089499802459,0.109,51053840602
"2149",2149,0.952,0.764,0.022,0.644,0.004,0.342,0.394,0.461,0.222,0.856,0.744,0.888,0.97431416478586,0.349,51810045412
"2150",2150,0.951,0.695,0.014,0.683,0.004,0.278,0.475,0.524,0.411,0.797,0.754,0.892,0.982140511649535,0.101,51079030202
"2151",2151,0.979,0.72,0.032,0.709,0.002,0.2,0.306,0.443,0.39,0.684,0.784,0.932,0.934854432974562,0.19,51085320701
"2152",2152,0.995,0.799,0.036,0.482,0.014,0.223,0.5,0.515,0.453,0.749,0.996,0.961,1.02652325878991,0.143,51153901511
"2153",2153,0.971,0.675,0.018,0.683,0.002,0.168,0.419,0.378,0.432,0.74,0.719,0.88,0.923450515421245,0.163,51041100705
"2154",2154,0.949,0.709,0.025,0.728,0.013,0.351,0.356,0.526,0.369,0.722,0.955,0.927,0.98450868084195,0.104,51069050804
"2155",2155,0.924,0.667,0.012,0.605,0.001,0.156,0.406,0.348,0.306,0.791,0.48,0.806,0.885817687891148,0.246,51113930101
"2156",2156,0.906,0.705,0.009,0.524,0.001,0.254,0.288,0.488,0.474,0.803,0.672,0.919,0.955091225090734,0.103,51115951402
