blkgrp,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""516500101041""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,968.00,402.00,166.73,53,63,57,30,37,33,23,26,25,9.33,22.49,1.90,2,2,22431,19742,22136,3,3,3,13493,12007,13248,10332,9225,10128,3108,2736,3067,52,47,52,50,45,50,3.8,5.6,3.88,2.41,16163,79,9472,86,13,188,1096,1461,1470,1402,87,13
"""515309306005""",,1.00,1343.00,459.00,394.05,83,99,49,45,56,24,38,43,25,8.95,10.43,1.60,1,2,20495,18768,22581,1,1,0,11089,9994,13249,8237,7376,10118,2841,2602,3129,11,17,2,9,14,2,5.4,2.6,2.09,1.16,3718,89,4123,84,5,205,522,1089,1116,1044,62,38
"""510594901034""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1283.00,386.00,171.25,46,55,76,30,37,51,16,18,25,11.27,25.40,2.08,2,2,23881,21008,22252,2,1,2,15179,13498,13250,11857,10579,10159,3311,2912,3083,12,7,7,6,4,4,2.2,8.6,2.52,2.25,20939,100,37559,89,16,164,1138,2291,2291,,96,4
"""518100462221""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1478.00,518.00,251.59,56,67,61,33,41,36,23,26,25,10.30,21.21,1.90,2,2,22564,19769,22235,2,2,2,13508,12055,13250,10341,9282,10130,3127,2739,3081,40,33,39,38,32,37,3.2,7.6,3.02,2.06,22935,97,21765,88,6,244,637,1618,1618,,97,3
"""511870206013""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1085.00,448.00,203.61,33,39,52,16,20,28,16,18,25,9.75,21.44,2.05,2,2,25129,22408,23512,1,0,0,15219,13659,13250,11723,10552,9992,3484,3106,3258,12,0,0,10,0,0,3.9,6.1,2.46,2.20,7394,94,8248,85,8,251,711,1236,1203,1364,79,21
"""517000322113""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,2152.00,751.00,317.86,55,65,59,32,40,35,23,25,25,10.30,24.32,1.90,2,2,22405,19923,22127,3,2,3,13492,11959,13251,10349,9164,10146,3105,2761,3066,38,35,39,37,33,37,2.7,7.0,2.69,2.36,15059,99,8892,85,12,157,850,1554,1566,1427,91,9
"""516789305001""",,1.00,1180.00,479.00,343.30,79,95,56,49,62,31,29,33,25,8.90,12.42,1.44,1,2,18077,16355,23322,1,1,1,9982,9022,13251,7456,6733,10005,2506,2267,3232,20,23,14,17,19,12,4.8,4.3,2.46,1.40,3152,81,5501,85,10,207,1025,1400,1565,1010,70,30
"""510872015015""","""Richmond, VA""",1.00,1126.00,420.00,606.28,46,54,50,23,29,26,22,25,25,8.73,6.04,1.92,2,2,21748,19556,21584,1,1,1,13456,12052,13254,10435,9336,10255,3014,2710,2991,7,6,7,6,5,6,3.4,5.8,2.57,0.69,15181,98,20772,89,25,58,998,1163,1231,1009,69,31
"""516900002002""","""Martinsville, VA""",1.00,995.00,320.00,174.74,59,70,41,26,33,17,33,37,25,9.98,18.27,1.61,1,2,21382,19316,23672,0,0,0,11260,10160,13254,8296,7482,9974,2964,2678,3280,0,0,0,0,0,0,4.6,4.7,2.00,1.83,5559,88,7329,86,10,132,816,753,784,689,68,32
"""511710406001""",,1.00,1069.00,405.00,5295.94,63,75,59,34,42,31,29,32,28,10.66,0.81,2.04,2,2,24760,22210,25420,0,0,0,14518,12747,14864,11087,9668,11342,3431,3079,3522,0,0,0,0,0,0,2.4,1.3,0.69,0.08,2401,84,2573,83,51,20,1966,1392,1606,653,78,22
"""510411001062""","""Richmond, VA""",1.00,942.00,269.00,345.25,48,58,53,26,32,29,22,25,25,9.72,7.57,1.88,2,2,23296,20683,23116,0,0,0,13477,12123,13259,10248,9257,10055,3228,2866,3203,0,0,0,0,0,0,3.1,8.6,1.16,0.78,16619,100,23712,87,16,122,1056,1293,1268,1396,80,20
"""510731003011""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,2622.00,1121.00,1451.71,48,57,52,25,31,27,23,26,25,9.75,7.53,1.88,2,2,23924,21426,23611,0,0,0,13545,12245,13260,10226,9276,9984,3315,2969,3272,4,0,4,3,0,4,4.9,4.2,1.58,0.77,4382,72,4027,83,19,110,1327,1212,1412,854,64,36
"""511076118022""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,3041.00,858.00,466.60,56,67,92,39,49,67,16,18,25,11.01,20.25,2.08,2,2,23170,20257,21682,3,2,2,15159,13524,13260,11900,10686,10219,3212,2808,3004,47,30,37,10,6,7,4.3,4.7,4.88,1.84,14758,64,14139,88,10,128,768,3022,3022,,93,7
"""511930104005""",,1.00,1033.00,666.00,541.32,53,62,49,27,34,24,26,28,25,7.11,8.75,1.75,2,2,21599,19285,22855,0,0,0,12505,10808,13261,9504,8127,10086,2993,2673,3167,8,8,8,7,7,6,4.8,3.8,1.82,1.23,3926,87,3508,83,5,214,746,1087,1137,932,75,25
"""510594301013""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1829.00,591.00,249.34,53,64,87,36,45,62,16,18,25,10.69,25.35,2.08,2,2,23744,20881,22082,3,3,2,15197,13521,13262,11888,10614,10190,3292,2895,3060,17,12,12,9,7,7,2.5,8.1,2.64,2.37,24278,100,27656,88,17,130,1172,2798,2792,2868,92,8
"""518400002023""","""Winchester, VA-WV""",1.00,691.00,297.00,82.79,58,69,57,33,41,33,25,28,25,9.98,35.80,1.85,2,2,22918,20372,23034,0,0,0,13218,11865,13263,10042,9042,10071,3176,2823,3192,0,0,0,0,0,0,4.9,3.7,3.60,3.59,11891,88,23746,91,6,309,677,1475,1548,1263,74,26
"""510079301003""","""Richmond, VA""",1.00,1585.00,483.00,39358.48,50,60,55,24,30,27,26,30,29,11.33,0.14,2.20,2,2,25862,23190,25728,0,0,0,15573,14349,15363,11984,11135,11794,3584,3214,3565,5,1,4,5,1,4,1.3,2.0,0.07,0.01,1734,78,1888,82,294,14,3693,1199,1371,691,75,25
"""510690510001""","""Winchester, VA-WV""",1.00,1119.00,377.00,234.64,48,58,48,24,30,24,25,28,25,9.82,15.78,1.84,2,2,23043,20459,23171,0,0,0,13224,11941,13264,10031,9106,10054,3193,2835,3211,0,0,0,0,0,0,5.2,3.0,2.03,1.61,9357,67,9431,87,17,145,1158,1060,975,1224,66,34
"""511210211001""","""Blacksburg-Christiansburg-Radford, VA""",1.00,1315.00,624.00,974.83,65,77,57,38,47,32,28,29,25,7.83,5.01,1.75,2,2,21871,19208,22991,1,1,2,12570,10725,13265,9515,8043,10052,3031,2663,3186,24,20,26,27,23,30,5.0,3.6,1.55,0.64,5678,45,8492,87,19,85,1080,1437,1593,733,82,18
"""518100422021""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1256.00,421.00,316.71,79,95,85,56,70,61,23,26,25,11.17,14.84,1.89,2,2,23084,20181,22775,2,1,1,13513,12058,13266,10282,9239,10079,3199,2797,3156,33,23,31,31,22,29,2.3,8.9,1.35,1.33,18602,93,19516,86,12,146,1244,2730,2730,,100,0
"""510950802062""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,4193.00,1809.00,1695.61,61,73,66,38,47,41,23,26,25,8.70,9.28,1.89,2,2,23491,20891,23186,1,1,1,13530,12147,13266,10262,9242,10040,3255,2895,3213,13,10,13,42,31,43,4.3,5.1,3.35,1.07,7640,70,7370,85,27,88,1134,1860,2068,1351,71,29
"""511959309002""","""Big Stone Gap, VA""",1.00,2010.00,879.00,2446.82,57,68,41,25,32,17,32,36,25,9.04,3.25,1.61,1,2,20995,18654,23701,0,0,0,11202,10184,13268,8291,7597,9984,2910,2586,3284,1,1,0,1,1,0,5.6,2.1,1.57,0.36,2451,49,3598,84,33,85,936,754,864,603,58,42
"""510579508001""",,1.00,818.00,268.00,11945.24,68,79,55,32,40,25,36,40,30,12.16,0.27,2.19,2,2,25649,22880,26257,0,0,0,15454,13603,15950,11900,10432,12311,3554,3172,3638,0,0,0,0,0,0,0.4,1.5,0.07,0.02,1961,89,2056,82,126,15,2997,1130,1130,,96,4
"""510839308002""",,1.00,1539.00,636.00,970.74,69,83,49,37,46,24,33,37,25,9.44,6.19,1.64,1,2,21567,19331,23490,0,0,0,11454,10304,13283,8465,7622,10028,2990,2680,3255,0,2,0,0,1,0,4.3,6.1,1.58,0.66,4039,87,5883,84,8,200,628,1083,1164,818,77,23
"""510650201013""","""Charlottesville, VA""",1.00,863.00,326.00,6396.04,65,77,71,37,47,42,27,30,30,10.74,0.55,2.25,2,2,25692,22856,26453,0,0,0,16389,14482,15950,12827,11315,12284,3562,3167,3666,0,0,0,0,0,0,0.1,1.7,0.13,0.05,2817,97,2757,83,188,25,3923,1875,1875,,94,6
"""511990503051""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1542.00,564.00,559.47,66,79,72,43,54,47,23,25,25,9.88,9.96,1.90,2,2,22730,19880,22438,1,0,1,13503,11983,13269,10337,9218,10145,3150,2755,3109,16,10,15,51,31,47,3.6,7.0,2.20,1.01,15660,70,19510,88,15,119,819,2120,2185,1289,93,7
"""518200035001""","""Staunton-Waynesboro, VA""",1.00,862.00,446.00,343.78,48,56,45,22,28,21,26,28,25,7.53,9.78,1.79,2,2,21862,19390,22892,0,0,0,12750,11026,13271,9721,8338,10099,3029,2688,3172,0,0,0,0,0,0,5.3,3.2,2.55,1.30,8654,75,10513,88,7,173,740,921,1070,527,73,27
"""510594305001""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1747.00,534.00,279.52,49,59,80,32,41,56,16,18,25,10.69,20.43,2.11,2,2,22700,19954,21119,3,2,2,15188,13451,13272,12026,10673,10334,3147,2766,2926,15,12,11,8,7,6,2.3,8.1,2.24,1.91,32896,99,59467,91,17,80,1624,2500,2500,,98,2
"""516600004025""","""Harrisonburg, VA""",1.00,602.00,311.00,312.57,50,58,45,23,28,20,27,29,25,,,1.85,2,2,22377,20130,22419,0,0,0,13153,11386,13272,10052,8591,10166,3101,2790,3107,0,5,0,0,8,0,5.7,1.1,2.85,0.99,10905,73,17665,91,17,127,1054,917,1037,781,53,47
"""516500103042""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,3316.00,1067.00,426.88,51,60,55,28,34,30,23,26,25,10.62,26.55,1.90,2,2,22656,20051,22349,2,2,2,13525,12025,13273,10351,9215,10141,3139,2779,3097,35,31,35,33,30,33,3.5,6.1,3.81,2.50,15551,90,15424,88,11,153,912,1351,1309,1622,87,13
"""510310203002""","""Lynchburg, VA""",1.00,1334.00,411.00,341.18,57,67,52,31,39,27,27,29,25,9.64,11.61,1.77,2,2,22138,19969,22925,1,1,1,12735,10940,13274,9659,8161,10090,3068,2768,3177,8,11,7,23,32,21,4.4,4.8,1.28,1.20,8565,89,8154,86,11,1152,828,1226,1256,1158,70,30
"""510594825032""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,911.00,259.00,124.63,53,64,88,37,46,63,16,18,25,11.39,23.67,2.09,2,2,23499,20685,21890,1,1,1,15197,13549,13275,11933,10678,10239,3258,2868,3033,7,3,3,4,2,1,2.6,8.2,2.56,2.08,24885,97,40533,90,21,123,1451,2838,2838,,90,10
"""511910105011""","""Kingsport-Bristol-Bristol, TN-VA""",1.00,1341.00,620.00,1470.88,55,65,43,25,32,19,29,33,25,9.48,3.99,1.67,2,2,21677,19230,23776,0,0,0,11637,10558,13275,8632,7892,9981,3005,2666,3295,0,0,0,0,0,0,5.5,2.3,1.30,0.42,2842,47,4911,85,36,78,1365,836,971,635,60,40
"""510950801011""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1091.00,540.00,1686.61,71,85,77,48,60,52,23,25,25,7.10,2.27,1.88,2,2,23339,20028,23081,2,1,2,13485,11945,13275,10227,9158,10054,3234,2775,3198,24,11,23,76,36,74,4.2,4.9,1.07,0.32,4684,30,7929,86,21,88,1320,2343,2343,,100,0
"""510594805031""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1325.00,440.00,213.49,47,57,77,31,38,52,16,18,25,10.80,22.25,2.10,2,2,23119,20273,21530,3,2,2,15193,13494,13276,11975,10674,10283,3205,2810,2984,14,9,10,8,5,5,2.3,8.1,2.40,2.06,26049,97,39203,90,15,135,1099,2355,2355,,98,2
"""510594326002""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2107.00,687.00,384.00,54,65,89,38,47,65,16,18,25,10.78,19.29,2.09,2,2,23199,20372,21585,4,3,3,15196,13482,13277,11959,10641,10270,3216,2824,2991,21,17,16,11,9,9,3.3,6.5,1.89,1.79,27509,84,27469,90,16,121,1251,2905,2960,2194,93,7
"""510770602011""",,1.00,1033.00,505.00,20258.62,71,84,44,28,35,15,43,49,28,8.77,0.22,1.88,2,2,22671,20261,25474,0,0,1,12866,11803,15136,9714,8986,11593,3143,2808,3530,9,9,13,8,8,11,1.7,1.5,0.05,0.02,1292,70,1296,81,136,18,3011,696,696,,84,16
"""510839304002""",,1.00,1460.00,583.00,17003.61,73,88,51,35,44,23,38,43,28,10.51,0.36,1.94,2,2,23696,21215,25645,0,0,0,13309,12198,15136,10021,9253,11575,3285,2941,3554,4,5,7,4,4,6,1.6,2.0,0.12,0.03,1505,80,1633,81,104,18,2203,1041,1107,728,83,17
"""510853205003""","""Richmond, VA""",1.00,945.00,375.00,5847.97,56,67,62,30,38,34,26,29,28,11.08,0.71,2.16,2,2,26006,23311,25857,0,0,0,15345,14018,15136,11741,10788,11553,3604,3230,3583,0,0,0,0,0,0,0.9,4.5,0.13,0.06,3860,100,4983,84,79,34,2162,1507,1638,743,85,15
"""511959312002""","""Big Stone Gap, VA""",1.00,2922.00,925.00,5861.87,57,67,41,25,31,16,32,36,25,7.86,1.24,1.60,1,2,21192,18922,23817,1,1,1,11234,10232,13281,8284,7595,9972,2938,2623,3300,13,15,9,11,12,8,4.9,4.4,0.94,0.16,2463,57,2940,82,44,41,1565,739,825,615,59,41
"""510872016012""","""Richmond, VA""",1.00,1017.00,420.00,14743.39,53,64,59,27,34,30,26,30,29,11.30,0.32,2.20,2,2,26126,23487,25979,0,0,0,15575,14292,15365,11955,11038,11765,3620,3255,3600,0,0,0,0,0,0,0.6,4.8,0.09,0.03,3428,100,4117,83,154,7,3811,1354,1463,866,82,18
"""510950802022""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,2770.00,1061.00,1022.57,58,70,63,35,44,38,23,26,25,10.05,10.43,1.89,2,2,23312,20746,23010,1,1,1,13551,12163,13283,10301,9273,10075,3230,2875,3189,19,15,20,62,49,63,4.1,5.7,1.60,1.04,8021,79,7372,85,19,114,1100,1723,1768,1590,75,25
"""511610306003""","""Roanoke, VA""",1.00,845.00,325.00,13029.86,72,87,68,42,53,40,30,34,29,11.03,0.28,2.10,2,2,24878,22522,25940,0,0,0,14883,13699,15365,11436,10578,11771,3447,3121,3595,0,0,0,0,0,0,1.1,2.9,0.11,0.02,2380,100,2410,82,125,16,2274,1778,1778,,74,26
"""511539015044""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1283.00,672.00,383.30,44,53,73,28,35,48,16,18,25,5.94,10.42,2.06,2,2,24514,21095,22731,2,0,0,15186,13587,13288,11747,10662,10130,3398,2924,3150,41,1,9,8,0,2,4.1,5.4,2.79,1.75,12747,45,14859,88,23,133,1365,2155,2155,,95,5
"""511670302005""",,1.00,1843.00,820.00,19521.45,68,80,47,29,36,19,39,44,29,9.34,0.39,1.98,2,2,23598,20836,25644,0,0,1,13505,12334,15367,10229,9444,11803,3271,2888,3553,5,2,11,4,1,9,1.1,1.0,0.19,0.04,1399,70,1312,81,110,18,3004,847,865,497,95,5
"""511059502004""",,1.00,1087.00,350.00,10681.38,66,78,42,24,30,14,42,48,29,11.27,0.37,1.92,2,2,22674,20019,25539,1,1,1,13075,11967,15367,9919,9181,11808,3143,2775,3539,13,11,21,11,10,18,0.9,1.6,0.27,0.03,1316,70,965,79,159,17,2774,617,617,,95,5
"""511770201141""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,5627.00,1902.00,1019.60,38,46,62,22,27,37,16,19,25,10.46,19.51,2.06,2,2,24782,21798,23129,2,1,1,15199,13694,13290,11734,10660,10071,3436,3022,3205,30,12,14,6,2,3,4.4,4.8,2.81,1.87,10545,63,6556,85,25,98,1319,1664,1683,1597,78,22
"""510090101004""","""Lynchburg, VA""",1.00,1235.00,565.00,91010.61,57,66,51,24,30,22,32,36,30,9.97,0.06,2.21,2,2,25035,22218,25995,0,0,0,15492,13691,15976,12022,10611,12372,3469,3080,3602,1,0,2,2,0,3,0.4,2.1,0.06,0.01,1600,77,1660,81,277,8,4333,968,968,,92,8
"""517000318002""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,2348.00,956.00,797.31,61,73,66,38,48,42,23,26,25,9.57,11.47,1.90,2,2,22952,20597,22653,0,0,0,13547,12041,13291,10366,9187,10152,3180,2854,3139,0,0,0,0,0,0,3.0,7.1,1.65,1.20,11435,100,18662,88,15,112,1221,1873,1905,1735,81,19
"""511076118024""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2828.00,841.00,448.01,52,63,86,36,45,62,16,18,25,11.01,20.67,2.08,2,2,23445,20345,21921,4,2,3,15162,13535,13291,11848,10671,10203,3250,2820,3038,64,43,51,13,9,10,4.3,4.1,3.50,1.88,13954,48,14183,88,17,105,816,2774,2800,2326,94,6
"""516500103071""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,2815.00,1068.00,599.22,64,76,69,41,51,44,23,26,25,9.43,16.80,1.91,2,2,22500,19844,22192,2,2,2,13536,12049,13291,10380,9265,10179,3118,2750,3075,38,35,37,36,33,36,3.9,5.4,3.24,1.78,18340,77,17666,88,18,127,923,1992,2254,717,83,17
"""510950802021""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,2663.00,1064.00,968.94,53,63,57,30,37,33,23,26,25,9.88,10.85,1.89,2,2,23279,20749,22978,1,1,1,13551,12101,13292,10312,9214,10093,3226,2875,3184,14,12,14,45,37,45,3.8,6.2,1.60,1.10,9180,83,9828,86,18,125,1117,1461,1605,959,78,22
"""517750102004""","""Roanoke, VA""",1.00,982.00,468.00,392.97,50,59,48,25,31,23,25,28,25,9.00,10.72,1.77,2,2,22243,19999,23260,1,1,1,12704,11339,13292,9608,8551,10054,3082,2771,3223,14,16,14,15,17,15,3.9,6.0,1.49,1.19,6811,87,10007,86,13,161,951,1046,1112,840,76,24
"""511479301002""",,1.00,2809.00,1250.00,19810.81,48,55,39,18,23,14,29,32,25,9.06,0.57,1.68,2,2,22039,20012,23824,1,1,1,12190,10811,13293,9118,8013,9980,3054,2774,3301,19,24,12,16,21,10,5.0,2.3,0.68,0.06,1501,59,1699,81,126,19,2655,636,,636,37,63
"""511539012292""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2122.00,584.00,229.95,40,48,65,23,29,40,17,19,25,11.44,29.06,2.06,2,2,24492,21653,22819,3,2,2,15234,13724,13293,11762,10674,10085,3395,3002,3162,76,49,46,15,9,9,3.5,6.6,2.50,2.54,19176,88,13661,87,26,92,1409,1791,1791,,77,23
"""515500212003""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1822.00,378.00,19678.07,57,69,62,34,43,37,23,27,25,11.13,0.21,1.88,2,2,24038,21671,23728,1,0,1,13579,12500,13293,10239,9490,9996,3331,3003,3288,8,7,9,8,7,9,4.4,3.8,0.45,0.02,2311,51,2577,82,307,9,4650,1670,,1670,40,60
"""515900001002""","""Danville, VA""",1.00,1484.00,731.00,416.53,55,65,43,25,32,18,30,34,25,8.67,15.22,1.66,1,2,21129,18923,23270,0,0,0,11485,10334,13294,8553,7707,10066,2929,2623,3225,3,4,3,3,3,3,4.4,4.8,2.55,1.75,7871,89,6956,85,8,206,768,808,878,591,76,24
"""510890102004""","""Martinsville, VA""",1.00,1222.00,545.00,340.37,60,71,42,27,34,17,33,37,25,7.71,12.34,1.63,1,2,20990,18605,23448,0,0,0,11326,10216,13296,8417,7637,10046,2910,2579,3249,0,0,0,0,0,0,5.2,2.9,1.98,1.60,5778,59,6439,86,18,216,1107,773,864,567,69,31
"""511850203005""","""Bluefield, WV-VA""",1.00,853.00,407.00,11845.95,55,65,41,19,23,13,37,42,29,9.29,0.32,1.98,2,2,23326,20665,25692,1,0,1,13455,12315,15370,10213,9443,11794,3233,2865,3560,10,7,15,8,6,13,0.9,2.0,0.18,0.03,1382,75,1206,80,150,15,2848,571,571,,93,7
"""511959308002""","""Big Stone Gap, VA""",1.00,865.00,312.00,14306.27,69,83,49,32,40,21,37,43,29,10.47,0.23,1.96,2,2,22917,20226,25605,1,1,1,13324,12221,15370,10135,9407,11803,3177,2804,3548,13,10,20,11,9,17,0.9,1.7,0.10,0.02,997,66,1027,80,255,12,3469,941,941,,91,9
"""510411009104""","""Richmond, VA""",1.00,851.00,303.00,323.64,48,57,53,25,31,28,23,25,25,10.37,9.71,1.89,2,2,23377,20899,23190,1,0,0,13525,12192,13296,10285,9295,10082,3239,2896,3214,1,0,1,1,0,0,3.7,7.2,1.47,0.94,14107,100,14220,87,13,113,1151,1254,1199,1405,73,27
"""518100422013""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,659.00,250.00,197.37,70,84,76,47,58,51,23,26,25,10.08,12.77,1.90,2,2,23125,20348,22807,2,1,1,13555,12112,13297,10319,9267,10107,3204,2820,3160,32,25,30,30,24,29,2.5,8.6,1.47,1.27,18301,100,17621,86,9,169,1184,2290,2290,,96,4
"""511552102012""","""Blacksburg-Christiansburg-Radford, VA""",1.00,1498.00,657.00,1177.77,54,63,47,26,32,22,28,30,25,9.30,5.19,1.76,2,2,22469,20028,23520,0,0,0,12671,10986,13298,9554,8208,10034,3114,2776,3259,3,2,4,3,2,5,4.7,4.4,1.74,0.56,4117,65,4361,84,24,76,1399,986,1185,572,68,32
"""510538403002""","""Richmond, VA""",1.00,1783.00,703.00,708.53,47,57,52,25,31,28,23,25,25,9.68,9.60,1.88,2,2,23851,21637,23667,1,1,1,13534,12190,13298,10228,9190,10017,3305,2998,3280,1,1,1,1,1,1,4.1,5.4,1.23,0.99,5121,100,5490,84,15,133,997,1242,1343,1082,61,39
"""511390301001""",,1.00,996.00,387.00,729.10,54,64,46,26,32,21,29,31,25,9.29,4.93,1.75,2,2,22254,20107,23210,0,0,0,12620,11032,13298,9537,8245,10082,3084,2787,3216,0,0,0,0,0,0,6.0,1.1,1.59,0.53,3958,72,4382,85,12,125,1008,941,1039,843,50,50
"""510594923002""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1406.00,467.00,279.62,49,59,81,33,41,56,17,18,25,10.45,17.45,2.10,2,2,23477,20794,21889,4,4,3,15242,13536,13298,11967,10635,10248,3255,2883,3033,21,18,17,12,10,9,3.2,6.6,2.46,1.67,24729,95,21846,89,13,133,1059,2511,2478,2750,88,12
"""515500208072""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,2710.00,925.00,309.55,61,73,66,38,47,41,23,26,25,10.70,31.97,1.90,2,2,23314,20465,22984,0,0,0,13551,12190,13299,10315,9354,10109,3231,2836,3185,6,0,5,6,0,5,3.1,7.4,3.02,2.99,18697,79,23785,88,44,128,1970,1841,1803,2009,82,18
"""511730307011""",,1.00,1403.00,495.00,3786.65,52,61,39,21,26,15,31,36,25,9.28,1.21,1.69,2,2,22228,20186,23676,1,1,1,11800,10801,13300,8707,7986,10008,3081,2798,3281,12,17,11,10,15,9,5.4,2.4,1.01,0.13,1716,63,1818,81,41,44,1174,656,770,560,46,54
"""518100444012""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,1843.00,670.00,474.99,74,89,80,51,64,56,23,26,25,9.79,13.81,1.90,2,2,22802,20162,22518,2,2,2,13543,12007,13301,10344,9178,10142,3160,2794,3120,39,35,39,38,34,37,2.2,8.6,1.83,1.41,15289,100,16529,86,11,173,1061,2498,2498,,97,3
"""511850209001""","""Bluefield, WV-VA""",1.00,1702.00,714.00,9013.28,55,66,41,24,30,16,31,36,25,8.80,0.70,1.64,2,2,21671,19667,23774,1,2,1,11487,10539,13301,8458,7783,9986,3004,2726,3294,25,30,21,22,26,18,5.0,3.6,3.04,0.08,1402,62,1447,80,63,23,1817,738,858,632,47,53
"""511670303004""",,1.00,1122.00,400.00,31967.64,66,79,46,27,34,18,39,44,29,10.37,0.13,1.98,2,2,23640,21141,25615,1,1,1,13516,12450,15372,10227,9507,11808,3277,2931,3549,12,13,14,10,11,12,1.4,1.2,0.10,0.01,1081,73,1108,80,209,11,3395,803,878,511,80,21
"""511539014172""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,906.00,320.00,4907.58,48,58,79,29,37,50,19,21,29,11.53,0.75,2.37,2,2,27296,24329,25614,0,0,0,17350,15871,15372,13556,12498,11823,3784,3373,3549,10,0,0,2,0,0,0.6,3.6,0.09,0.07,7206,98,8045,86,117,37,2562,2258,2258,,88,12
"""510872001122""","""Richmond, VA""",1.00,645.00,271.00,285.50,58,69,64,35,44,39,23,25,25,8.88,8.43,1.89,2,2,23221,20332,23079,1,1,1,13497,12086,13303,10271,9264,10097,3218,2817,3198,8,5,7,6,4,6,2.4,8.8,1.35,0.95,15938,87,16234,86,19,92,1367,1750,1750,,95,5
"""511770201101""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2252.00,668.00,425.17,37,44,59,20,25,35,16,18,25,11.13,17.48,2.07,2,2,24585,21756,23008,2,1,1,15233,13617,13303,11794,10583,10095,3408,3016,3188,31,18,19,6,4,4,3.7,6.2,2.65,1.57,10991,76,8609,85,20,102,1322,1556,1630,1230,81,19
"""511870205001""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1013.00,344.00,322.24,34,40,54,17,21,29,17,19,25,9.79,10.45,2.07,2,2,24970,22383,23363,0,0,0,15289,13758,13304,11824,10655,10066,3461,3103,3237,3,0,0,3,0,0,4.2,5.6,2.00,1.07,6388,100,8594,86,6,201,710,1311,1434,963,74,26
"""517402127013""","""Virginia Beach-Norfolk-Newport News, VA-NC""",1.00,2314.00,786.00,323.45,53,63,57,30,37,33,23,26,25,9.55,23.21,1.90,2,2,22873,20295,22561,2,2,2,13558,12032,13304,10352,9187,10142,3169,2812,3126,36,34,36,34,32,34,3.1,6.8,2.91,2.43,15601,97,18066,88,10,175,961,1469,1446,1650,89,11
"""515900009002""","""Danville, VA""",1.00,1553.00,653.00,783.54,49,58,38,18,23,13,30,34,25,8.92,7.43,1.65,2,2,21826,20103,23707,0,0,0,11556,10542,13305,8531,7749,10020,3025,2787,3285,0,6,0,0,5,0,4.9,3.3,1.64,0.83,4844,98,4620,84,14,97,969,589,,589,49,51
